Kategori,Şehir,İlçe,Firma Adı,Adres,Açıklama,Telefon,E-posta,Web Sitesi,Latitude,Longitude
guzellik-salonlari-ve-merkezleri,istanbul,sisli,EPITREND ERKEK LAZER EPİLASYON MERKEZİ,"Kaptan Paşa Mah. Darülaceze Sok. 41 B Blok K:3 Şişli, İstanbul",Lazer Epilasyon - Cilt Bakımı,05380937990,mybymenclub@gmail.com,http://www.mybymenclub.com,41.0638410000000,28.9699910000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,KIANA GÜZELLİK SALONU(Neslihan Özdemir Şeker),"Fulya Mah. Büyükdere Cad. 36 A. Levent Apt. K:1 D:13 Şişli, İstanbul",,02122330616,bilgi@kianaguzellik.com,http://www.kianaguzellik.com,41.0651840000000,28.9941990000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,ESADERM ESTETİK & GÜZELLİK(Solmaz Tanrıverdi),"Merkez Mah. Abide-i Hürriyet Cad. 136 Divansaray Apt. K:5 D:9 Şişli, İstanbul",,02122320583,esadermestetik@gmail.com,http://esaderm.com,41.0630880000000,28.9878950000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,ÖZEL ŞİŞLİ POLİKLİNİĞİ- ŞİŞLİ LAZER MEDİKAL ÖZEL SAĞLIK HİZMETLERİ LTD.ŞTİ.,"Halaskargazi Cad. 186/1 Nar Palas Apt. Şişli, İstanbul",,02122415550,Veri yok,Veri yok,41.0587950000000,28.9873250000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,PRONAIL GÜZELLİK MERKEZİ ASTORIA AVM ŞUBESİ- ÇAĞDAŞ GRUP KOZMETİK VE MEDİKAL ÜRÜNLER SAN. VE TİC.A.Ş.,"Esentepe Mah. Büyükdere Cad. 127 Astoria AVM K:-3 Şişli, İstanbul",,02122152004,Veri yok,Veri yok,41.0680540000000,29.0061700000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,ROOS DAVİN GÜZELLİK MERKEZİ(Murat Işıksal),"Merkez Mah. Abide-i Hürriyet Cad. 8 Şişli, İstanbul",,02122960058,Veri yok,http://www.roosdavin.com,41.0617750000000,28.9874830000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,BABUCCU ESTETİK MERKEZİ- KOZMOPLAST SAĞLIK VE GÜZELLİK HİZMETLERİ EĞİTİM MEDİKAL TURİZM TİC.LTD.ŞTİ.,"Harbiye Mah. Vali Konağı Cad. 14 Şişli, İstanbul",Estetik Merkezleri,02122343451,Veri yok,http://www.berfubabuccu.com,41.0505860000000,28.9902710000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,MAYA ESTETİK NİŞANTAŞI ŞUBESİ(Nihat Dik),"Teşvikiye Mah. Şakayık Sok. 42 Ihlamur Palas Apt. Şişli, İstanbul",Estetik Merkezleri,02122404002,nisantasi@mayaestetik.com,http://www.mayaestetik.com,41.0513260000000,28.9940590000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,ESPLACE- ESPLACE SAĞLIK HİZMETLERİ LTD.ŞTİ. (Hasan Karanlık),"Teşvikiye Mah. Hakkı Yeten Cad. Teras Center K:5 D:12 Fulya, Şişli, İstanbul",Estetik Merkezleri,02123517033,draylinkurt@yahoo.com,Veri yok,41.0578939800000,28.9878530400000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,İPEK GÜZELLİK SALONU VE KUAFÖR(Feridun Türkyılmaz),"M. Şevket Paşa Mah. Bahadır Sok. 5 Şişli, İstanbul",,02122383787,Veri yok,Veri yok,41.0531380000000,28.9627400000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,NEKA GÜZELLİK SALONU,"Meşrutiyet Mah. Rumeli Cad. 70 İpek Apt. D:4 Osmanbey, Şişli, İstanbul",,02122301320,Veri yok,Veri yok,41.0535398812020,28.9879683343180
guzellik-salonlari-ve-merkezleri,istanbul,sisli,SOYDAN GÜZELLİK MERKEZİ(Fikret Demirarar),"Merkez Mah. Abidei Hürriyet Cad. 169 Şişli, İstanbul",,02122333132,Veri yok,Veri yok,41.0623460000000,28.9874140000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,ÖZEL MEDİSİMA POLİKLİNİĞİ- MEDİSİMA MEDİKAL OZON SAĞLIK HİZMETLERİ VE LAZER ESTETİK LTD.ŞTİ.,"Teşvikiye Mah. Teşvikiye Cad. 16 Celal Derviş Apt. K:2 D:3 Şişli, İstanbul",,02122255030,info@medisima.com,http://www.medisima.com,41.0511620000000,28.9922090000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,İSTANBUL PLASTİK ESTETİK CERRAHİ VE LAZER EPİLASYON MERKEZİ TİC.LTD.ŞTİ.(İskender Mehmet Nuri Battal),"Halaskargazi Mah. Valikonağı Cd Şişli, İstanbul",,02122323334,Veri yok,Veri yok,41.0499240000000,28.9888700000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,NAF LAZER EPİLASYON GÜZELLİK VE ESTETİK MERKEZİ(Nurten Alişan),"Fulya Mah. Ortaklar Cad. 6 Sabah Apt. D:4 K:1 Mecidiyeköy, Şişli, İstanbul",,02122123090,Veri yok,http://www.naflazer.com,41.0654640000000,28.9954160000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,ÖZEL SUPERPLAST ESTETİK MERKEZİ- SUPERPLAST ESTETİK CERRAHİ TİC.LTD.ŞTİ.,"Teşvikiye Mah. Hakkı Yeten Cad. 9 Fulya 78 Plaza K:2 Fulya, Şişli, İstanbul",Estetik Merkezleri,4448560,Veri yok,Veri yok,41.0543130000000,28.9989510000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,ŞENOLAK KUAFÖR VE GÜZELLİK MERKEZİ(Şenol Akkoyun),"Meşrutiyet Mah. Rumeli Cad. 14/1 (Adil Işık Mağazalarının Üst Katı) Şişli, İstanbul",,02122404140,Veri yok,Veri yok,41.0525740000000,28.9905190000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,SOYEP- SOYEP ÖZEL SAĞLIK HİZMETLERİ TURİZM EĞİTİM VE DANIŞMANLIK LTD.ŞTİ.,"Halaskargazi Mah. Vali Konağı Cad. 43 Gündoğdu Apt. Şişli, İstanbul",Estetik Merkezleri,02122345428,Veri yok,Veri yok,41.0504290000000,28.9894480000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,TIRNAK BUTİK- TIRNAK BUTİK GÜZELLİK SALONU VE EĞİTİM HİZMETLERİ SAN. VE TİC.LTD.ŞTİ. (Ebru Durmuş),"Harbiye Mah. Prf. Dr. Feyzi Feyzioğlu Sok. 1 Altın Apt. D:3 Şişli, İstanbul",,02122600363,tirnakbutik@gmail.com,http://www.tirnakbutik.com,41.0505200000000,28.9908090000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,FLOWERS GÜZELLİK SALONU(Çiçek Karakoç),"Fulya Mah. Ortaklar Cad. 5 Uman Apt. D:2 Mecidiyeköy, Şişli, İstanbul",,02122663862,flowersguzellik@gmail.com,http://cicekkarakoc.com,41.0652640000000,28.9960260000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,SAKURA BEAUTY CLUP- SAKURA GÜZELLİK SALONU TİC.LTD.ŞTİ. (Müge Sadak),"Fulya Mah. Büyükdere Cad. 34 K:6 D:17 Şişli, İstanbul",,02122883390,sakuraguzelliksalonu@gmail.com,Veri yok,41.0650880000000,28.9940470000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,NATURES ESTETİK MERKEZİ- NATURES ESTETİK CERRAHİ VE SAĞLIK HİZMETLERİ TURİZM TİC.LTD.ŞTİ.,"Harbiye Mah. Abdi İpekçi Cad. 40 Şişli, İstanbul",Estetik Merkezi,02122418200,Veri yok,Veri yok,41.0484640000000,28.9927930000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,ALYA ESTETİK MERKEZİ(Gülcan Erdem),"Mecidiyeköy Mah. Büyükdere Cad.. 63/1 Şişli, İstanbul",Estetik Merkezleri,02122912310,Veri yok,Veri yok,41.0668690000000,28.9979550000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,UĞUR GÜZELLİK VE ESTETİK MERKEZİ- UĞUR GÜZELLİK VE ESTETİK HİZMETLERİ TİC.LTD.ŞTİ. (Sultan Bülbül),"19 Mayıs Mah. Teyyareci Cemal Sok. 26 Şişli, İstanbul",,02122345167,Veri yok,Veri yok,41.0602550000000,28.9884010000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,TILIA PLUS GÜZELLİK & ESTETİK- TILIA GÜZELLİK SALONU TİC.LTD.ŞTİ. (Işık Demir),"Fulya Mah. Garaj Sok. Şişli, İstanbul",,02122160313,Veri yok,Veri yok,41.0657730000000,28.9966500000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,EPİ FIRST EPİLASYON MERKEZİ(Nagihan Aslan),"Meşrutiyet Mah. Matbaacı Osmanbey Sok. 51 Bakar Apt. D:6 Şişli, İstanbul",,02122308191,epifirst@gmail.com,http://epifirst.com,41.0535710000000,28.9881930000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,ELITLINE GÜZELLİK MERKEZİ(Şeyma Kars),"Fulya Mah. Büyükdere Cad. Defne Apt. D:3 Şişli, İstanbul",,02122754404,Veri yok,Veri yok,41.0660820000000,28.9959300000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,EUROPLAST ESTETİK- İLERİ TEDAVİ SAĞLIK HİZMETLERİ LTD.ŞTİ. (Zafer Atakan),"Teşvikiye Mah. Hakkı Yeten Cad. 17 Aşçıoğlu Plaza Şişli, İstanbul",Estetik Merkezi,02122800919,europlastrandevu@gmail.com,http://www.zaferatakan.com.tr,41.0554700000000,28.9984010000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,BIORITM INSTITUTE NİŞANTAŞI ŞUBESİ- BIORITM SAĞLIK HİZMETLERİ VE KOZMETİK ÜRÜNLERİ SAN. VE TİC.LTD.ŞTİ.,"Meşrutiyet Mah. Vali Konağı Cad. 109 Nişantaşı, Şişli, İstanbul",,02122962518,Veri yok,http://www.bioritm.com.tr,41.0524490000000,28.9920860000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,NAILIST BY SİNEM BİSREN- STS TIRNAK VE ESTETİK GÜZELLİK TURİZM İTHALAT İHRACAT SAN. VE TİC. LTD.ŞTİ.,"Fulya Mah. Akıncı Bayırı Sok. 10/C Şişli, İstanbul",Kalıcı Makyaj - Kaş Kontürü - Mezoterapi Hizmeti,05394406595,sinembisren@gmail.com,http://www.nailistanbul.com,41.0656580000000,28.9972910000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,ESTEPORTA GÜZELLİK SALONU(Miray Ateşli),"Fulya Mah. Büyükdere Cad. 26 Gün Apt. D:7 Şişli, İstanbul",,02122756858,Veri yok,Veri yok,41.0647250000000,28.9934410000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,MAYA ESTETİK- ARKANSİYEL SAĞLIK HİZMETLERİ VE TİC.A.Ş.,"Esentepe Mah. Kore Şehitleri Cad. 2 Zincirlikuyu, Şişli, İstanbul",,4449454,info@mayaestetik.com,http://www.mayaestetik.com,41.0706410400000,29.0142460800000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,FORM KLİNİK MEDİKAL ESTETİK SAĞLIKLI YAŞAM VE GÜZELLİK MERKEZİ(Hayri Atilla Okçal),"Halaskargazi Mah. Rumeli Cad. 1 Nişantaşı İş Mrk. K:2 Şişli, İstanbul",,02122248684,Veri yok,http://www.formklinik.com,41.0518120000000,28.9912300000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,ARAT MEDİKAL(Bülent Arat),"Mecidiyeköy Mah. Kervan Geçmez Sok. Keskin İş Mrk. K:1 Şişli, İstanbul",,02122122056,aratmedikal@gmail.com,Veri yok,41.0670760000000,28.9968140000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,MY BEAUTY TURKEY,"19 Mayıs Mah. Büyükdere Cad. 16 K:4 D:8 Şişli, İstanbul",,05302293030,mybeautyturkey@gmail.com,http://www.mybeautyturkey.com,41.0621180000000,28.9891810000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,DAISY POLİKLİNİK,"Teşvikiye Mah. Teşvikiye Cad. Tektaş Apt. D:8 Şişli, İstanbul",Estetik Merkezleri,05321770267,Veri yok,Veri yok,41.0513139900000,28.9920488400000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,AVRUPA GÜZELLİK VE ESTETİK MERKEZİ(Emrah Şen),"Merkez Mah. Abidei Hürriyet Cad. 141/1 Şişli, İstanbul",,02122307374,Veri yok,Veri yok,41.0610130000000,28.9870380000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,RENE CLINIC- AKADEMİ GRUP ESTETİK MEDİKAL SAĞLIK HİZMETLERİ GIDA TURİZM OTOMOTİV İNŞAAT MÜŞAVİRLİK SAN. VE TİC.LTD.ŞTİ.,"Harbiye Mah. Teşvikiye Cad. 7 Varol Apt. K:3 D:4 Şişli, İstanbul",Estetik Merkezleri,02122595050,info@reneeklinik.com,http://www.reneeklinik.com,41.0487470000000,28.9941440000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,ZEYNEP POLAT GÜZELLİK MERKEZİ(Zeynep Tekin),"Fulya Mah. Ortaklar Cad. 24 Şişli, İstanbul",,02122674333,tekinma@hotmail.com,Veri yok,41.0637510000000,28.9967520000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,AYŞE ESTETİK- YILDIZ ESTETİK VE TİC.LTD.ŞTİ.,"Teşvikiye Mah. Vali Konağı Cad. 38 İpek Apt. K:3 D:3 Nişantaşı, Şişli, İstanbul",,02122341757,Veri yok,Veri yok,41.0518200000000,28.9917200000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,DERMO ESTETİK VE GÜZELLİK MERKEZİ- EPİTIP MEDİKAL ÜRÜNLER SAN.TİC.LTD.ŞTİ. (Serdar Gökdemir),"Fulya Mah. Garaj Sok. 3 Şişli, İstanbul",Epilasyon Hizmetleri,02122757888,info@dermoepilasyon.com,http://www.dermoepilasyon.com,41.0661650000000,28.9964720000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,ERDAL BEKTAŞ MAKEUP TURKEY(Erdal Bektaş),"Halaskargazi Mah. Itır Sok. 2 K:2 Nişantaşı, Şişli, İstanbul",,02122481744,erdal@erdalbektas.com,http://www.erdalbektas.com,41.0527320000000,28.9896990000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,AQUAPOWER- MAKİNİST SOLARYUM GÜZELLİK SALONU İŞLETMELERİ VE KOZMETİK PAZARLAMA TİC.LTD.ŞTİ.,"Harbiye Mah. Abdi İpekçi Cad. 23 K:1-2 Nişantaşı, Şişli, İstanbul",,02123431001,Veri yok,Veri yok,41.0498450000000,28.9919300000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,LAZERTIME- NİMER LAZER EPİLASYON VE GÜZELİK MERKEZİ LTD.ŞTİ.,"Mecidiyeköy Mah. Cemal Sahir Sok. 11 Yonca Apt. K:2 D:3 Şişli, İstanbul",,02122171800,Veri yok,Veri yok,41.0679660000000,29.0011390000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,EPİMOR KİŞİSEL BAKIM MERKEZİ(Emine Göktürk),"Cumhuriyet Mah. Halaskargazi Cad. 121 Halas Apt. D:6 Şişli, İstanbul",,02122321095,epimorguzellik@gmail.com,Veri yok,41.0548869041510,28.9869355595390
guzellik-salonlari-ve-merkezleri,istanbul,sisli,ENES BİO ESTETİK CENTER,"Valikonağı Cad. Akkirman Sok. 2/1 Nişantaşı, Şişli, İstanbul",,05316231981,Veri yok,Veri yok,41.0541890000000,28.9932350000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,SELAYESTETİK,"Fulya Mah. Garaj Sok. 3 Say Apt. K:1 Mecidiyeköy, Şişli, İstanbul",,05325010943,Veri yok,Veri yok,41.0661650000000,28.9964720000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,FİGARO KUAFÖR(Turhan Kaplan),"Halaskargazi Mah. Zafer Sok. 62 Şişli, İstanbul",,02122476977,Veri yok,Veri yok,41.0517850000000,28.9906940000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,MD BEAUTY LIFE GÜZELLİK SALONU- MEZO ESTETİK MEDİKAL TURİZM DIŞ TİC.LTD.ŞTİ.,"19 Mayıs Mah. Büyükdere Cad. 6/3 Sakarya Apt. Şişli, İstanbul",,02122324121,Veri yok,Veri yok,41.0613240000000,28.9882800000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,ÖZEL ŞİŞLİ AMERİKAN ALA-ZER POLİKLİNİĞİ- AMERİKAN LAZER ESTETİK VE SAĞLIK MERKEZİ LTD.ŞTİ.,"Merkez Mah. Halaskargazi Cad. Teyyareci Mehmet Ali Bey Sok. 1 D:3 Şişli, İstanbul",,05412317135,Veri yok,Veri yok,41.0583560000000,28.9867110000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,GİN GÖNÜL İNANIR KOZMETİK ESTETİK EĞİTİM MERKEZİ(Gönül İnanır),"Mecidiyeköy Mah. Büyükdere Cad. Kervan Geçmez Sok. 5 D:2 Şişli, İstanbul",,05324306427,Veri yok,Veri yok,41.0671980000000,28.9960880000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,EMY GÜZELLİK SALONU(Emine Bektaş),"Ayazağa Mah. 117. Sok. 2/3 Şişli, İstanbul",,02122890469,Veri yok,Veri yok,41.1160440000000,28.9984680000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,SUNSEEKER SOLARYUM(Kaan Kondar),"Teşvikiye Mah. Teşvikiye Cad. Şişli, İstanbul",,02123438809,Veri yok,Veri yok,41.0494430000000,28.9937160000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,BE BEAUTIFUL(Hicran Demir),"Merkez Mah. Hanımefendi Sok. 70/A Şişli, İstanbul",,05428909441,hicrandemirr@hotmail.com,Veri yok,41.0612521792560,28.9860021692970
guzellik-salonlari-ve-merkezleri,istanbul,sisli,MED SAÇ EKİM SAĞLIK VE GÜZELLİK MERKEZİ,"Ayazağa, Şişli, İstanbul",,02122890410,Veri yok,Veri yok,41.1151320000000,28.9984410000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,LAMAR ESTETİK KOZMETİK PAZARLAMA ÜRETİM VE DIŞ TİC.LTD.ŞTİ.,"Merkez Mah. Abidei Hürriyet Cad. 271 Şişli, İstanbul",,02122193951,Veri yok,Veri yok,41.0617750000000,28.9874830000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,ISPANBUL SPA WELLNESS- ESTET İSTANBUL SAÇ EKİM MERKEZİ LTD.ŞTİ.,"Halaskargazi Cad. 139/151 (Ramada Plaza İçinde) Osmanbey, Şişli, İstanbul",,02123154457,Veri yok,Veri yok,41.0557850000000,28.9866860000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,LASERİUM GÜZELLİK MERKEZİ(Fatma Hale Yetilmez),"Vali Konağı Cad. 104/2 Harem Apt. Nişantaşı, Şişli, İstanbul",,02123431642,Veri yok,Veri yok,41.0552410000000,28.9959520000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,ROYAL HAİR DESİGN(Erdoğan Karataşoğlu),"Merkez Mah. Abidei Hürriyet Cad. 152 Şişli, İstanbul",,02122256435,Veri yok,Veri yok,41.0665050000000,28.9867600000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,ESTESMILE,"Halaskargazi Mah. Vali Konağı Cad. 59 Nişantaşı, Şişli, İstanbul",,05323423367,Veri yok,Veri yok,41.0507940000000,28.9900570000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,LA MAR GÜZELLİK MERKEZİ,"Abidei Hürriyet Cad. Tülin Palas Apartmanı Şişli, İstanbul",,02122916606,Veri yok,Veri yok,41.0584190400000,28.9861959600000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,VİKTORİA GÜZELLİK MERKEZİ(Ahmet Nafiz Gündoğdu),"Teşvikiye Mah. Valikonağı Cad. 60 Yavuz Apt. Şişli, İstanbul",,02122241219,Veri yok,Veri yok,41.0527570000000,28.9928250000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,ŞANS GÜZELLİK MERKEZİ,"Fulya Mah. Ortaklar Cad. 12 Şişli, İstanbul",,05534338892,Veri yok,Veri yok,41.0649770000000,28.9958850000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,N VE R GÜZELLİK SALONU(İsmail Eker),"İzzetpaşa Mah. Fırın Arkası Sok. 16 Şişli, İstanbul",,02122911208,Veri yok,Veri yok,41.0692210000000,28.9858950000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,AKIN KUAFÖR(Cemil Akın),"Merkez Mah. Abidei Hürriyet Cad. Şişli, İstanbul",,02122345156,Veri yok,Veri yok,41.0617750000000,28.9874830000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,SİES KUAFÖR VE GÜZELLİK SALONLARI LTD.ŞTİ.(Uğur Kalaycı),"Meşrutiyet Mah. Halaskargazi Cad. 148 Şişli, İstanbul",,02122194083,Veri yok,Veri yok,41.0567450000000,28.9872260000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,HYATT REGENCY BAYAN KUAFÖRÜ(Erhan Doğan),"Harbiye Mah. Taşkışla Cad. 1 Şişli, İstanbul",,02122327467,Veri yok,Veri yok,41.0410470000000,28.9886940000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,JEANDARCEL LAZER MEDİKAL ESTETİK MERKEZİ- METSU LAZER EPİLASYON MEDİKAL SAĞLIK SPOR GÜZELLİK KOZMETİK SAN. VE TİC.LTD.ŞTİ.,"Cumhuriyet Mah. Halaskargazi Cad. 275/277 Şişli, İstanbul",,02122313203,Veri yok,Veri yok,41.0533740000000,28.9872320000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,MEGİ GÜZELLİK SALONU(Vildan Gönül Ünal),"Merkez Mah. Prof. Mazhar Öktem Sok. 12 Şişli, İstanbul",,05548951875,Veri yok,Veri yok,41.0627930000000,28.9885830000000
guzellik-salonlari-ve-merkezleri,istanbul,sisli,EPİART GÜZELLİK MERKEZİ(Öznur Öcal),"Meşrutiyet Mah. Şair Nigar Sok. Şişli, İstanbul",,02122195666,Veri yok,Veri yok,41.0537800000000,28.9891290000000
guzellik-salonlari-ve-merkezleri,istanbul,umraniye,ÖZLEM ATEŞ LAZER EPİLASYON MERKEZİ- ÖZLEM ATEŞ ULUSLARARASI SAĞLIK HİZMETLERİ SAN.TİC.LTD.ŞTİ.,"Atatürk Mah. Alemdağ Cad. 39 Ümraniye, İstanbul",,02165053044,Veri yok,Veri yok,41.0251470000000,29.0897400000000
guzellik-salonlari-ve-merkezleri,istanbul,umraniye,IŞILTI GÜZELLİK SALONU- MİDEKS GÜZELLİK SALONLARI LTD.ŞTİ. (Müjgan Mine Tombul),"Atakent Mah. Reşit Paşa Cad. 33 Ümraniye, İstanbul",,02164619273,mujganmine@gmail.com,Veri yok,41.0206660000000,29.1070540000000
guzellik-salonlari-ve-merkezleri,istanbul,umraniye,ASY ESTETİK- ASESTETİK MEDİKAL KOZMETİK SAĞLIK ÜRÜNLERİ SAN. VE TİC.LTD.ŞTİ.,"Atatürk Mah. Alemdağ Cad. 35 Öztürk İşh. K:2 Ümraniye, İstanbul",Medikal Estetik ve Sağlık Danışmanlığı,02164912222,Veri yok,Veri yok,41.0251180000000,29.0895060000000
guzellik-salonlari-ve-merkezleri,istanbul,umraniye,BELLA WORLD ESTETİK VE GÜZELLİK MERKEZİ(Mehtap Dönmez),"İstiklal Mah. Alemdağ Cad. 184 Yiğit İş Mrk. K:2 Son Durak, Ümraniye, İstanbul",,02163282829,info@bellaworld.net,http://www.bellaworld.net,41.0252457524670,29.0989777962710
guzellik-salonlari-ve-merkezleri,istanbul,umraniye,MISS GÜZELLİK SALONU,"Tatlısu Mah. Arif Ay Sok. 35 Çağatay Şahin Sit. A Blok D:10 Şerifali, Ümraniye, İstanbul",,05412225588,info@missguzelliksalonu.com,http://missguzelliksalonu.com,40.9994110695790,29.1334367962720
guzellik-salonlari-ve-merkezleri,istanbul,umraniye,AS ESTETİK ÜMRANİYE ŞUBESİ- ASESTETİK MEDİKAL KOZMETİK SAĞLIK ÜRÜNLERİ SAN. VE TİC.LTD.ŞTİ.,"Atatürk Mah. Alemdağ Cad. Çeşme Sok. 1 Konutsan İşh. Ümraniye, İstanbul",Estetik Merkezi,08505320099,info@asestetik.com.tr,http://asestetik.com.tr,41.0254260300000,29.0909599200000
guzellik-salonlari-ve-merkezleri,istanbul,umraniye,HERCAİ GÜZELLİK SALONU(Şerife Özdemir),"Atatürk Mah. Zafer Sok. Ümraniye, İstanbul",,02164610979,Veri yok,Veri yok,41.0238920000000,29.0966320000000
guzellik-salonlari-ve-merkezleri,istanbul,umraniye,PESİBELLLA GÜZELLİK SALONU VE AYAK SAĞLIĞI MERKEZİ(Hatice Kaya),"Atakent Mah. Türkler Cad. Ege Sok. 4 Ümraniye, İstanbul",,05369807604,Veri yok,Veri yok,41.0103160000000,29.1023070000000
guzellik-salonlari-ve-merkezleri,istanbul,umraniye,AYRİS GÜZELLİK SALONU(Murat İrgören),"Namık Kemal Mah. Şeker Maslak Sok. 5 Ümraniye, İstanbul",,02165200428,Veri yok,Veri yok,41.0237490000000,29.0846960000000
guzellik-salonlari-ve-merkezleri,istanbul,umraniye,NET-FIT(Mustafa Serhan Pekşen),"Madenler Mah. Arafat Cad. 14 Ümraniye, İstanbul",,05465680662,net-fit@hotmail.com,Veri yok,41.0118920000000,29.1907730000000
guzellik-salonlari-ve-merkezleri,istanbul,umraniye,ANABEL GÜZELLİK MERKEZİ(Leyla Açıkgül),"Ihlamurkuyu Mah. Petrol Yolu Cad. 1/1 Ümraniye, İstanbul",,02166124400,Veri yok,Veri yok,41.0168020000000,29.1388770000000
guzellik-salonlari-ve-merkezleri,istanbul,umraniye,TÜLAY KUAFÖR GÜZELLİK SALONU,"Alemdağ Cad. 812 (Aydınlar İş Merkezi) Dudullu, Ümraniye, İstanbul",,02164200295,Veri yok,Veri yok,41.0162980000000,29.1622680000000
guzellik-salonlari-ve-merkezleri,istanbul,umraniye,BELLAMED GÜZELLİK MERKEZİ(Elif Mert),"Alemdağ Cad. 24 Ümraniye, İstanbul",,02165200400,Veri yok,Veri yok,41.0245480000000,29.0858940000000
guzellik-salonlari-ve-merkezleri,istanbul,uskudar,FACESTETİCA(Nusret Dalkılıç),"Bahçelievler Mah. Zübeyde Hanım Cad. Üsküdar, İstanbul",,02164624400,Veri yok,Veri yok,41.0530860000000,29.0761540000000
guzellik-salonlari-ve-merkezleri,istanbul,uskudar,BBM ESTETİK MERKEZİ- GMK SAĞLIK HİZMETLERİ VE KOZMETİK TİC.LTD.ŞTİ.,"Aziz Mahmut Hüdayi Mah. Halk Cad. 16 Üsküdar, İstanbul",Estetik Merkezleri,02163347361,info@bbmestetik.com,http://www.bbmestetik.com,41.0210710000000,29.0155750000000
guzellik-salonlari-ve-merkezleri,istanbul,uskudar,ANATOLIA SOLARYUM,"Altunizade Mah. Nuh Kuyusu Cad. 337 Üsküdar, İstanbul",,02163415323,Veri yok,Veri yok,41.0206220000000,29.0351290000000
guzellik-salonlari-ve-merkezleri,istanbul,uskudar,JE'NEVA CLINIC,"Acıbadem Mah. Çeçen Sok. 25/A Akasya Evleri A Kule D:170 Üsküdar, İstanbul",Estetik Merkezleri,05309554307,info@jenevaclinic.com,http://jenevaclinic.com,41.0037840000000,29.0554750000000
